TweetID,TweetTime,TweetText,TweetLang,TimeZone,FollowerCount
979830233615478787,2018-03-30 21:18:26.290000000,Preferred the first Pacific Rim but the 12yr old boy that lives on inside me still enjoyed Uprising  Jaeger and Kaiju always entertaining,en,London,293
979830238883360768,2018-03-30 21:18:27.280000000,  Well I saw black panther the day it came out  amp  then love simon  tomb raider  pacific rim  amp  I went and   ,en,Auckland,24788
979830286958714880,2018-03-30 21:18:39.030000000,    it s weird that Guillermo del Toro s fish banging movie isn t the one he called Pacific Rim,en,Brasilia,301
979830328213651456,2018-03-30 21:18:48.653000000,Pacific Rim thoughts   it was a good Super Robot Wars movie despite some minor issues,en,None,324
979830627951357953,2018-03-30 21:20:00.407000000,Pacific Rim  Uprising  2018  Download and Stream online in HD    PacificRim   ,en,Dhaka,2
979830652580302848,2018-03-30 21:20:05.917000000,The trailer doesn t even hype you up smh  ,en,None,1378
979830717973745667,2018-03-30 21:20:21.717000000,    Giant robots fighting giant monsters   Don t miss  The Science Behind Pacific Rim  starting at 6 00 PM    Th ,en,None,120
979831036430508032,2018-03-30 21:21:37.477000000,     While Black Panther held the fort at the BO before the arrival of Pacific Rim in China   BajrangiBhaijaan quietly claimed ,en,None,159
979831089064824832,2018-03-30 21:21:50.033000000,    Check out this concept art for the new  Jaeger Scrapper from  PacificRimUprising       ,en,Atlantic Time (Canada),7632
979831154240118784,2018-03-30 21:22:05.517000000,I want to see Pacific Rim ,en,None,172
979831313371947008,2018-03-30 21:22:43.517000000,     PacificRimUprising An unexpected sequel  But a worthwhile one     PacificRim2  PacificRim  Movi ,en,None,158
979831347563913218,2018-03-30 21:22:51.733000000,Ah in that case I ll wait for it to get to dstv    ,en,None,1040
979831724518633473,2018-03-30 21:24:21.580000000,  my wife offered date night  and I respect your opinion  Ready Player One or Pacific Rim ,en,Eastern Time (US & Canada),823
979831805686644736,2018-03-30 21:24:40.817000000,    I also loved his character in Pacific Rim  So funny when he got eaten  Ron is definitely a talented actor ,en,None,10
979831869557665792,2018-03-30 21:24:56.290000000,    READY PLAYER ONE debuted w  est   89M   14 1M   well lower than the opening days of both Pacific Rim 2   144M  and Blac ,en,Greenland,277
979831870832685057,2018-03-30 21:24:56.767000000,Has anyone seen Pacific Rim Uprising  I m feeling extra nerdy and want to discuss a little about Jaeger power cores,en,Central Time (US & Canada),622
979831939086430208,2018-03-30 21:25:12.907000000,pacific rim uprising spoilers     i know they wanted to leave newt s storyline open for a possible 3rd movie but li   ,en,Pacific Time (US & Canada),839
979832296164478976,2018-03-30 21:26:38.063000000,Pacific Rim  Uprising action figures at      kaiju  jaeger  toywiz   ,en,Quito,3555
979832297003388934,2018-03-30 21:26:38.420000000,In 2013 Britt asked me out on our very first date to see Pacific Rim  yes she asked me out  and   ,en,None,734
979832486833291266,2018-03-30 21:27:23.423000000,   PacificRimUprisingJacketRegalGiveaway Pacific Rim ROCKS ,en,None,58
979832604341035011,2018-03-30 21:27:51.293000000,Agh Pacific Rim 2 is  ,en,Pacific Time (US & Canada),770
979832604676575232,2018-03-30 21:27:51.570000000,Pacific rim uprising drone figures for when                                    ,en,London,77
979832608359157760,2018-03-30 21:27:52.273000000,Do you think there s somebody who s sexually attracted to the giant robots from Pacific Rim ,en,Atlantic Time (Canada),140
979832808960126983,2018-03-30 21:28:40.307000000,I still haven t seen Pacific Rim 2   ,en,Paris,821
979832811325677569,2018-03-30 21:28:40.797000000,Watched Pacific Rim Uprising and joked about the casualty count  particularly with my ethnicity  Here s also a chal   ,en,Eastern Time (US & Canada),171
979832837208715264,2018-03-30 21:28:46.840000000,    READY PLAYER ONE debuted w  est   89M   14 1M   well lower than the opening days of both Pacific Rim 2   144M  and Blac ,en,America/Los_Angeles,7030
979832903373938688,2018-03-30 21:29:02.627000000,  U should go see pacific Rim I haven t seen it yet but my brother told me it was good he s a big movie b   ,en,None,77
979833012610314242,2018-03-30 21:29:28.547000000,pacific rim uprising sucked,en,Central Time (US & Canada),271
979833156110049282,2018-03-30 21:30:02.750000000,see ambitious yea to pacific bling a a had rim very,en,Pacific Time (US & Canada),10
979833192759914496,2018-03-30 21:30:11.727000000,    Isle of dogs  Peter rabbit  the ready player one  Watching Pacific rim and a wrinkle in time tomorrow ,en,London,2508
979833219498627072,2018-03-30 21:30:18.017000000,Curious about the science behind  PacificRim  This is the  AwesomeCon panel for you  Join Dr  Rich DeVaul  head of   ,en,Eastern Time (US & Canada),435
979833289908383751,2018-03-30 21:30:34.797000000,Lemme check the trailer but i think i know what this is   ,en,Eastern Time (US & Canada),25206
979833328579829760,2018-03-30 21:30:44.017000000,    Some god damn fool  Cadets in Pacific Rim Uprising were boring and stupid  Me  You fool  You absolute gigantic imbecil  D ,en,Pacific Time (US & Canada),581
979833504732270592,2018-03-30 21:31:25.840000000,Top 3 Movies    1 Ready Player One   12m   2 Pacific Rim  Uprising   2m,en,Central Time (US & Canada),1404
979833576555507714,2018-03-30 21:31:43.030000000,Here to see Pacific Rim the second time but couldn t resist the sweet big Rubik s Cube        ,en,America/Denver,2693
979833785209389057,2018-03-30 21:32:33.107000000,Pacific Rim Uprising was class,en,None,150
979833948607000576,2018-03-30 21:33:11.977000000,H  P  Lovecraft meets Pacific Rim in  AT THE HANDS OF MADNESS    by      5 stars on  Amazon  A psychic   ,en,Pacific Time (US & Canada),74476
979833992575901698,2018-03-30 21:33:22.217000000,So Pacific Rim Uprising was incredible  I was nervous about it because I loved the first one  Never wanted to pilot   ,en,London,409
979834057524727808,2018-03-30 21:33:37.863000000,It s nerd heaven this week  as we talk about READY PLAYER ONE and PACIFIC RIM  UPRISING   ,en,Central Time (US & Canada),357
979834159010107392,2018-03-30 21:34:01.907000000,    newt in pacific rim is just a sci fied version of charlie saying  cats do not abide by the laws of nature alright  you don t k ,en,Greenland,1010
979834194732945408,2018-03-30 21:34:10.867000000, READYPLAYERONE  WAS  AWESOME    Pacific Rim Uprising   not so much   Overall  a very  GoodFriday   ,en,None,119
979834270666625024,2018-03-30 21:34:28.467000000,   downey   me watching pacific rim  ,en,Pacific Time (US & Canada),581
979834434131251201,2018-03-30 21:35:08.683000000,Spielberg has spun gold from source material straw before  with JAWS   did he manage to do the same with READY PLAY   ,en,Central Time (US & Canada),615
979834579216490496,2018-03-30 21:35:42.080000000,    it s weird that Guillermo del Toro s fish banging movie isn t the one he called Pacific Rim,en,Perth,123
979834637995397121,2018-03-30 21:35:56.207000000,    nearly 22 years of being alive and the song  The Scientist  has done NOTHING for me until pacific rim 2,en,Pacific Time (US & Canada),581
979834652025376768,2018-03-30 21:35:59.510000000,You guys  I m going to see Pacific Rim 2 tonight  They filmed outside my friend s work  amp  home and I am unreasonably   ,en,Central Time (US & Canada),136
979834718542802945,2018-03-30 21:36:15.573000000,Check to see if I still have movie theatre to myself for Pacific Rim    One grey box is me   Uhhhh     ,en,Eastern Time (US & Canada),377
979834739380060160,2018-03-30 21:36:20.810000000,sam sent me a video recorded off her screen of a cam of pacific rim when hermanns stroking newts hand and i could l   ,en,London,155
979834826609000454,2018-03-30 21:36:41.073000000,Just got out of Pacific Rim  Uprising  It was really bad  How bad was it  It was Iron Man 2 ,en,Central Time (US & Canada),1431
979834827208871936,2018-03-30 21:36:41.370000000,letterboxd not holding back on these pacific rim 2 reviews ahshshas,en,Lisbon,232
979834962315825152,2018-03-30 21:37:13.660000000,    Kate and Adrian watched  PacificRimUprising  Here is your  spoiler review of how big things fighting big things holds up h ,en,None,5927
979835046457638912,2018-03-30 21:37:33.583000000,Today is good   I mma see Pacific Rim later by myself cause my mom and grandma wanna watch a Jesus movie and that ain t my thing lol,en,Pacific Time (US & Canada),285
979835057614581763,2018-03-30 21:37:36.173000000,i just encountered some pacific rim spoilers and uh  i am Not Pleased,en,None,52
979835058415529984,2018-03-30 21:37:36.483000000,Pacific Rim Uprising was dumb but great and this fantastic and totally spoilery comment pretty much shares all my t   ,en,America/Los_Angeles,677
979835104276238341,2018-03-30 21:37:47.390000000,LEGO Pacific Rim Uprising trailer  amp  more   ,en,Pacific Time (US & Canada),1138
979835214527680513,2018-03-30 21:38:13.513000000,Spied that Pacific Rim Uprising at the old pictures   Liked that a lot  Spot on ,en,Pacific Time (US & Canada),299
979835260224655360,2018-03-30 21:38:24.697000000,    don t trust anybody who   asks why they didn t use the sword right away in Pacific Rim   thinks power levels are important in ,en,Pacific Time (US & Canada),581
979835627603615744,2018-03-30 21:39:52.250000000,  question that I swear is going somewhere  have you seen the new pacific rim,en,Eastern Time (US & Canada),764
979835691269009408,2018-03-30 21:40:07.387000000,There s a really fun scene early in Pacific Rim  Uprising where two characters struggle in their scrappy mech again   ,en,Alaska,44
979835692581904384,2018-03-30 21:40:08.307000000, READYPLAYERONE  WAS  AWESOME          Pacific Rim Uprising  Not so much   ,en,None,119
979835826128396288,2018-03-30 21:40:39.850000000,The Morning Watch   Pacific Rim Uprising  Anatomy of a Scene  Terrifying Pennywise Robot  amp  More   ,en,None,0
979836000489783296,2018-03-30 21:41:20.980000000,Watch Pacific Rim  Uprising  2018  Online  ,en,Pacific Time (US & Canada),11
979836082069037056,2018-03-30 21:41:40.540000000,oh bitch I thought pacific rim uprising was a prequel     I m shaking in my boots even more now I hope it s good or   ,en,Pacific Time (US & Canada),452
979836108782669825,2018-03-30 21:41:47.237000000,Just saw  PACIFIC RIM  UPRISING    United Artists Sheepshead Bay 14 IMAX  amp  RPX     for Pacific Rim  Upri   ,en,America/New_York,104
979836157600116737,2018-03-30 21:41:58.360000000,    Curious about the science behind  PacificRim  This is the  AwesomeCon panel for you  Join Dr  Rich DeVaul  head of Mad ,en,Eastern Time (US & Canada),231494
979836220988624898,2018-03-30 21:42:13.460000000,   bucky  The pacific rim 2 reviews   like did we watch the same movie    It s huge robots fighting huge aliens with amazing effects i ,en,Pacific Time (US & Canada),581
979836511511134208,2018-03-30 21:43:23.040000000,Pacific Rim Uprising was    not great  I didn t think I had high expectations  but apparently any expectations were   ,en,Mountain Time (US & Canada),79
979836544654684160,2018-03-30 21:43:30.843000000,The people who dont rate Pacific Rim are the ones which arselick Black Panther  PC had much more action than BP lmao,en,None,150
979836552892252165,2018-03-30 21:43:32.710000000,    Fumbly Nerds vs Vile Individuals Can t wait for secret agent Hermann in Pacific Rim 3 ahaha  drawn on  MediBangPaint  ,en,Pacific Time (US & Canada),581
979836621813174276,2018-03-30 21:43:49.077000000,    And check out my second interview with       Pacific Rim s Robots Are Less Advanced Than Our Real Ones  PacificR ,en,Pacific Time (US & Canada),501
979836700619886592,2018-03-30 21:44:07.880000000,    H  P  Lovecraft meets Pacific Rim in  AT THE HANDS OF MADNESS    by      5 stars on  Amazon  A psychic  mon ,en,Pacific Time (US & Canada),438
979836873160974342,2018-03-30 21:44:49.050000000,   05  The people who dont rate Pacific Rim are the ones which arselick Black Panther  PC had much more action than BP lmao,en,Amsterdam,720
979836881776140288,2018-03-30 21:44:51.023000000,       tonight  Come see  FutureCon s  The Science Behind Pacific Rim  on the Main Stage at 6 00 PM  Find out how ,en,None,190
979836901099270144,2018-03-30 21:44:55.690000000,    pacific rim uprising spoilers but i dont give you the context  ,en,Pacific Time (US & Canada),581
979836957403566082,2018-03-30 21:45:09.180000000,Can we really drift w  someone  How realistic are kaiju  These questions  amp  more answered at  The Science Behind Pac   ,en,Eastern Time (US & Canada),435
979836985991974914,2018-03-30 21:45:16.283000000,GUYS  Did we mention you could win weekend tickets to  AwesomeCon 2019 if you attend The Science Behind Pacific Rim   ,en,Eastern Time (US & Canada),9781
979837029289689088,2018-03-30 21:45:26.533000000,    Can we really drift w  someone  How realistic are kaiju  These questions  amp  more answered at  The Science Behind Pacifi ,en,Eastern Time (US & Canada),9781
979837167466958848,2018-03-30 21:45:59.203000000,I need to see Pacific Rim  Tomb Raider and Ready Player One before Infinity War comes out ,en,Eastern Time (US & Canada),956
979837246340849665,2018-03-30 21:46:18.070000000,    In Pacific Rim  Uprising  2018   the audience is shown a scene in which Newton Geiszler  played once again by Charlie D ,en,Pacific Time (US & Canada),581
979837322354081792,2018-03-30 21:46:36.200000000,Pacific Rim 2 is fire,en,Arizona,995
979837392399093760,2018-03-30 21:46:53.430000000,Pacific Rim Uprising  ,en,None,1078
979837395041505280,2018-03-30 21:46:53.673000000,    pacific rim  uprising  2018   ,en,Pacific Time (US & Canada),581
979837445675069447,2018-03-30 21:47:05.663000000,  Same except Pacific Rim Uprising ,en,Pretoria,338
979837480756285442,2018-03-30 21:47:13.920000000,vines that really rim my pacific,en,Lisbon,200
979837602982449159,2018-03-30 21:47:43.050000000, Pacific Rim Uprising   Wait for the DVD  or just watch the original instead   ,en,Eastern Time (US & Canada),2946
979837789335298048,2018-03-30 21:48:27.437000000,    I missed THE ENDLESS  Sorry everyone  was kinda busy      This weekend is going to be a sad film watching one   PETER RABB ,en,Sydney,1235
979837827591561217,2018-03-30 21:48:36.583000000, potential spoilers  BIG warning for anyone thinking about watching Pacific Rim Uprising  it features 1  one  meme,en,Pacific Time (US & Canada),57
979837868943212544,2018-03-30 21:48:46.477000000,Hey geek fans  we re back for another week  We didn t see Pacific Rim so here s 50 minutes of us spinning our wheel   ,en,None,133
979838042990145536,2018-03-30 21:49:27.920000000,    pacific rim  uprising  2018   ,en,Pacific Time (US & Canada),581
979838067677769728,2018-03-30 21:49:33.800000000,Click to  win movie merchandise with Pacific Rim Uprising with     ,en,None,114
979838105791340544,2018-03-30 21:49:42.953000000,just saw a pacific rim spoiler that made me sad so i rebuke it in the name of jesus,en,None,54
979838166726098944,2018-03-30 21:49:57.510000000,Just got back from seeing Ready Player One  It was a hell of a good time and a fun thrill ride  I m thinking this i   ,en,None,3
979838200041615361,2018-03-30 21:50:05.437000000,    And check out my second interview with       Pacific Rim s Robots Are Less Advanced Than Our Real Ones  PacificR ,en,None,2179
979838220480413696,2018-03-30 21:50:10.317000000,Ucluelet Campground offers campsites for tents  trailers  amp  RVs in Ucluelet on Vancouver Island  BritishColumbia  ne   ,en,Pacific Time (US & Canada),12595
979838275660763136,2018-03-30 21:50:23.377000000,Pacific Rim was fucking awesome  but Pacific Rim  Uprising     I had oral surgery a few years   ,en,Pacific Time (US & Canada),5
979838327821144064,2018-03-30 21:50:35.817000000,      screams into the microphone   PACIFIC RIM UPRISING IS PROJECTED TO TOP THE BOX OFFICE WITH  23M ON ITS OPENING WEEKEND htt ,en,Pacific Time (US & Canada),581
979838337736306688,2018-03-30 21:50:38.180000000,Pacific Rim 2 was so baddddd the only good part was any scene with Charlie Day   ,en,Arizona,247
979838379968753664,2018-03-30 21:50:48.303000000,  Nice    I want to see it  I still need to see Pacific Rim and Black Panther though  I m so behind  and   ,en,None,114
979838425925746688,2018-03-30 21:50:59.263000000,  Hey geek fans  We re back for another week  and we haven t seen Pacific Rim     ,en,None,133
979838464165376000,2018-03-30 21:51:08.507000000,so is it possible at all for the Pacific Rim Robot Damashii line to include the Jaegers from the first film  becaus   ,en,Eastern Time (US & Canada),460
979838505122660352,2018-03-30 21:51:18.167000000,also this one reminded me i haven t watch pacific rim yet I m a fraud,en,Greenland,435
979838531022610432,2018-03-30 21:51:24.267000000,I just wanna point out that Rotten Tomatoes gave Pacific Rim a 71  rating but gave Amy Schumer s  Trainwreck  an 86   ,en,None,190
979838621485338625,2018-03-30 21:51:46.340000000,After seeing Pacific Rim  Uprising a second time I was able to get past a lot of the problems I had with it  This i   ,en,None,34
979838622043136000,2018-03-30 21:51:46.017000000,I liked a   video    Pacific Rim  Best Scene HD,en,None,36
979838822719528960,2018-03-30 21:52:33.977000000,For machines that big  I assume they re all nuclear ish   ,en,Pacific Time (US & Canada),45406
979838900473536512,2018-03-30 21:52:52.377000000,pacific rim uprising was wild,en,Pacific Time (US & Canada),314
979838904231743488,2018-03-30 21:52:53.327000000,Saw PACIFIC RIM  UPRISING   Sorely missed the Del Toro touch  had plodding first act  and it retreaded more than it   ,en,None,475
979838958942281729,2018-03-30 21:53:06.433000000,    H  P  Lovecraft meets Pacific Rim in  AT THE HANDS OF MADNESS    by      5 stars on  Amazon  A psychic  mon ,en,Pacific Time (US & Canada),786
979839000033857537,2018-03-30 21:53:16.230000000,New favourite  Ramin Djawadi   Pacific Rim  feat  Tom Morello     ,en,Europe/Moscow,30
979839249246699520,2018-03-30 21:54:15.477000000,I remember the first day I saw these   Awesome   ,en,Pacific Time (US & Canada),45406
979839383502143488,2018-03-30 21:54:47.873000000,  If you re feeling up for it  I m going try and see Pacific Rim  Really Stupid on Sunday ,en,Pacific Time (US & Canada),1462
979839542994833408,2018-03-30 21:55:25.683000000,Click to  win movie merchandise with Pacific Rim Uprising with     ,en,None,16
979839611437395968,2018-03-30 21:55:41.877000000,  didn t even know there was a 2  ,en,None,34
979839766580682752,2018-03-30 21:56:18.923000000,    Can we really drift w  someone  How realistic are kaiju  These questions  amp  more answered at  The Science Behind Pacifi ,en,Eastern Time (US & Canada),231495
979839768652496896,2018-03-30 21:56:19.340000000,going to watch pacific rim 2 today  is that what it s even called ,en,None,244
979839894808907778,2018-03-30 21:56:49.597000000,I don t have anyone to go watch Uprising with so I m just going to rewatch the original Pacific Rim tomorrow and ye   ,en,None,14
979840012119412736,2018-03-30 21:57:17.350000000,Pacific rim 2 was surprisingly good they definitely knew who they were making it for,en,Edinburgh,67
979840094982037506,2018-03-30 21:57:37.307000000,I can t decide if I m gonna go see love simon again or see pacific rim 2 tonight with mon ami,en,Central Time (US & Canada),70
979840243363909632,2018-03-30 21:58:12.847000000,Pacific Rim  2013   1280 x 844   movie  poster  hollywood  Cinema  ,en,None,374
979840503339474944,2018-03-30 21:59:14.590000000,So the house music DJ Rubin in Hall E kind of rocks at   how is a Pacific Rim dance party not on the list of things to do ,en,Eastern Time (US & Canada),1336
979840534884753409,2018-03-30 21:59:22.140000000,    Thanks for the shout out       amp        ,en,Pacific Time (US & Canada),512
979840540383567874,2018-03-30 21:59:23.383000000,  the new Pacific Rim movie released today,en,None,914
979840655143985152,2018-03-30 21:59:50.713000000,    it s weird that Guillermo del Toro s fish banging movie isn t the one he called Pacific Rim,en,Brasilia,1885
979840667936526336,2018-03-30 21:59:53.933000000,MOVIES STILL IN THEATERS I D LIKE TO SEE     Isle of Dogs   Pacific Rim  Uprising   Annihilation   Wrinkle In Time   I  Tonya,en,Pacific Time (US & Canada),49
979840672994811904,2018-03-30 21:59:54.957000000,    Check out this concept art for the new  Jaeger Scrapper from  PacificRimUprising       ,en,Tokyo,727
979840698378805249,2018-03-30 22:00:02.493000000,Are you hungry  Pacific Rim is now open for dinner delivery  dine in  and take out  Call 806 353 9179 to place y     ,en,None,27
979840722131193858,2018-03-30 22:00:06.640000000,I just watched Pacific Rim  I HIGHLY RECOMMEND IT   It looks so realistic ,en,None,409
979840723917922304,2018-03-30 22:00:07.167000000,Playing this weekend at RAVE  Ready Player One    Acrimony   The Death of Stalin  Pacific Rim Uprising   Sherlock G   ,en,Central Time (US & Canada),360
979840855782625280,2018-03-30 22:00:38.567000000,    it s weird that Guillermo del Toro s fish banging movie isn t the one he called Pacific Rim,en,America/Sao_Paulo,398
979840930260946949,2018-03-30 22:00:56.497000000,    it s weird that Guillermo del Toro s fish banging movie isn t the one he called Pacific Rim,en,Brasilia,205
979840959864193024,2018-03-30 22:01:03.380000000,    OH MY GOD PACIFIC RIM UPRISING WAS TERRIBLE       I WANT MY MONEY BACK,en,Central Time (US & Canada),730
979840995536834562,2018-03-30 22:01:12.120000000,Watching Pacific Rim and waiting for the kaiju to show up  ,en,Pacific Time (US & Canada),79
979841133151969280,2018-03-30 22:01:44.727000000,Just saw PACIFIC RIM  UPRISING with   and it was good stupid fun  A beer movie on a champagne budget  Enj   ,en,Eastern Time (US & Canada),30005
979841174012907520,2018-03-30 22:01:54.700000000,Pacific Rim  2013   1280 x 844  via  r MoviePosterPorn  poster    ,en,None,76
979841249774628864,2018-03-30 22:02:12.553000000,Beck watches Pacific Rim bingo     yelling about the music    praising drifting as a concept    yelling about the c   ,en,None,14
979841385745534976,2018-03-30 22:02:45.137000000,  Pacific Rim is the only movie I ve seen in D BOX  It s so fucking dumb  so convinced some friends to join me for the sequel ,en,Pacific Time (US & Canada),696
979841387276455936,2018-03-30 22:02:45.467000000,Just watched Pacific Rim      That was very disappointing    talk about aiming for a money grab in the Chinese market  That was painful    ,en,UTC,1156
979841420650516480,2018-03-30 22:02:53.287000000,Hot take  Pacific Rim Uprising was actually really good ,en,Eastern Time (US & Canada),77
979841531074039808,2018-03-30 22:03:19.547000000,Pacific Rim 2 is cheesy AF and sometimes cringey  but it takes itself less seriously than the first  I absolutely loved it ,en,Eastern Time (US & Canada),281
979841789514407943,2018-03-30 22:04:21.137000000,    OMG THIS IS GREAT  I saw pacific rim 2 it was pretty good uwu,en,None,3
979841798171488256,2018-03-30 22:04:23.207000000,pacific rim good   pacific rim good  ,en,Riga,113
979841921760878592,2018-03-30 22:04:52.713000000,Watched Pacific Rim uprising today with my daughter as we both loved the original  and we loved it       boss film    ,en,None,3183
979842021862100992,2018-03-30 22:05:16.690000000,    it s weird that Guillermo del Toro s fish banging movie isn t the one he called Pacific Rim,en,Brasilia,100
979842608032661504,2018-03-30 22:07:36.510000000,    why did no one tell me that pacific rim uprising was actually a romcom about john boyega and his ex bf scott eastwood puttin ,en,Pacific Time (US & Canada),513
979842648067407874,2018-03-30 22:07:45.977000000,Can t wait for tomorrow   Pacific Rim  Uprising and Ready Player One  First double movie day I ve had in a loooong time ,en,None,1946
979842664110551040,2018-03-30 22:07:50.533000000,Opening today   Ghostland Never Not Love You Pacific Rim Uprising Ready Player One  ,en,Alaska,2550
979842717399236608,2018-03-30 22:08:02.670000000,Pacific Rim  Uprising  2018  Review   Anatomy of a Movie    ,en,None,385
979842809942421505,2018-03-30 22:08:24.513000000,Why do I think there s a Pacific Rim creature placenta at the bottom of every Kombucha I drink   PacificRimJokes   ,en,Central Time (US & Canada),112
979842822177218560,2018-03-30 22:08:28.033000000,Movie  Pacific Rim Uprising  2018    Adult films have less corny dialogue and better action money shots than this j   ,en,Eastern Time (US & Canada),423
979842858453626880,2018-03-30 22:08:36.020000000,NOW PLAYING 1 PACIFIC RIM II 2 GAME NIGHT,en,Pacific Time (US & Canada),17
979842931145265152,2018-03-30 22:08:53.320000000,    Can t wait for tomorrow   Pacific Rim  Uprising and Ready Player One  First double movie day I ve had in a loooong time ,en,None,55
979842949956669440,2018-03-30 22:08:57.967000000,A week later and I m still pissed cause this movie failed so hard  ,en,None,696
979842996345610240,2018-03-30 22:09:09.053000000,    Check out this concept art for the new  Jaeger Scrapper from  PacificRimUprising       ,en,Tokyo,202
979843183994535936,2018-03-30 22:09:53.680000000,    Here s Charlie Day addressing  read as  confirming  Newmann at the Pacific Rim Uprising red carpet  My perpetual mood is Char ,en,Pacific Time (US & Canada),55
979843202273423362,2018-03-30 22:09:57.910000000,   NYC  Movie  Pacific Rim Uprising  2018    Adult films have less corny dialogue and better action money shots than this juvenile CGI ,en,Central Time (US & Canada),352
979843226269044737,2018-03-30 22:10:03.777000000,Just watched Pacific Rim Uprising and I have just discovered the gift from God that is    allthatmelanin   ,en,None,43
979843304241025024,2018-03-30 22:10:22.350000000,Ready Player One and Pacific Rim   ,en,Hong Kong,56
979843326492004352,2018-03-30 22:10:27.580000000,    it s weird that Guillermo del Toro s fish banging movie isn t the one he called Pacific Rim,en,Greenland,322
979843517181779968,2018-03-30 22:11:13.060000000,Trying out samgyetang tonight  with hopes it ll soothe this cold before seeing Pacific Rim   ,en,Eastern Time (US & Canada),6768
979843527017484290,2018-03-30 22:11:15.397000000,Does the bottom of my Kambucha have anything to do with the new Pacific Rim sequel  Asking a for a friend   who is   ,en,Central Time (US & Canada),112
979843546378375168,2018-03-30 22:11:20.010000000,    Film Review  Pacific Rim Uprising  ,en,None,972
979843558810120192,2018-03-30 22:11:23.040000000,  It s not that bad  They removed changed the worst parts  It has some really good moments  but it s   ,en,None,133
979843688561078272,2018-03-30 22:11:54.157000000,Does the bottom of my Kambucha have anything to do with the new Pacific Rim sequel  Asking for a friend   who is me   ,en,Central Time (US & Canada),112
979843703039815680,2018-03-30 22:11:57.377000000,  other movies you could see that look way better that are in theaters by me   Black Panther The Greatest   ,en,Central Time (US & Canada),1369
979843861999693824,2018-03-30 22:12:35.317000000,    why did no one tell me that pacific rim uprising was actually a romcom about john boyega and his ex bf scott eastwood puttin ,en,Brasilia,179
979843879175409664,2018-03-30 22:12:39.293000000,Im going to watch pacific rim  ,en,Santiago,837
979844032363941893,2018-03-30 22:13:16.353000000,  I DIDN T REALIZE THAT WAS YOUR HAD A REMIX ON THE PACIFIC RIM UPRISING SOUNDTRACK UNTIL NOW AND I AM   ,en,Pacific Time (US & Canada),55
979844057915707393,2018-03-30 22:13:22.113000000,    it s weird that Guillermo del Toro s fish banging movie isn t the one he called Pacific Rim,en,London,121
979844158365028354,2018-03-30 22:13:46.120000000,Don t understand why they felt the need to produce a second part  It was one of those movies where the first is epi   ,en,Nairobi,594
979844177239429125,2018-03-30 22:13:50.650000000,I added a video to a   playlist   Pacific Rim 2 Uprising   Long Trailer Soundtrack  2Pac ,en,None,24
979844244507471872,2018-03-30 22:14:06.780000000,Just got back from Pacific Rim  Uprising   Did I think it was a blast  Yes I did    Did I deliberately wait until i   ,en,Arizona,203
979844283745406976,2018-03-30 22:14:15.907000000,Okay  this morning sucked royal donkey balls but here s hoping Pacific Rim is worth surviving it ,en,None,50
979844483281022976,2018-03-30 22:15:03.770000000,Diamond Select Toys Latest Solicitations   Superman  Marvel  Pacific Rim MORE        ,en,Central Time (US & Canada),938
979844523365986304,2018-03-30 22:15:13.097000000,    One of the most exciting things about producing Pacific Rim Uprising was the opportunity to influence the creative choices  ,en,None,1533
979844529892282368,2018-03-30 22:15:14.597000000,I don t even know where to begin with Pacific Rim Uprising  Just know that this exact song is in the film  ,en,London,429
979844586116976641,2018-03-30 22:15:28.167000000,    Can we really drift w  someone  How realistic are kaiju  These questions  amp  more answered at  The Science Behind Pacifi ,en,None,216
979844743898304512,2018-03-30 22:16:05.803000000,Update  it s a pretty good movie    ,en,Pacific Time (US & Canada),84
979844823116144640,2018-03-30 22:16:24.360000000,i need more pacific rim accs to follow smh,en,Pacific Time (US & Canada),70
979844837045358592,2018-03-30 22:16:27.883000000,  I watched Pacific Rim this afternoon and I actually really enjoyed it   Maybe because I went in ei   ,en,London,324
979844908172398593,2018-03-30 22:16:44.857000000,Just seen Pacific Rim Uprising at the cinema  now sat at home watching Deadpool    filmnight,en,London,1324
979844920474152960,2018-03-30 22:16:47.727000000,Showing na ang Pacific Rim  Uprising and Ready Player One this day  To watch  or not to watch ,en,Beijing,360
979845038128672768,2018-03-30 22:17:15.697000000,I saw Pacific Rim Uprising and I m REALLY MAD about the amount of wasted story  amp  character potential in this movie  What the fuck  ,en,London,76
979845053156941824,2018-03-30 22:17:19.360000000,2nd date went awesomely  Four hours long with a quality pint in Foleys after  Taking her to Pacific Rim 2   D,en,London,310
979845111780663297,2018-03-30 22:17:33.257000000,    For those of you attending   this year make sure you catch The Science of Pacific Rim Uprising panel Friday 03 30 ,en,Eastern Time (US & Canada),9786
979845144521265152,2018-03-30 22:17:41.077000000,pacific rim uprising was RIDICULOUS JHJHFS and i loved it lmfao,en,Pacific Time (US & Canada),109
979845190692360192,2018-03-30 22:17:52.053000000,How many times can I watch Pacific Rim in one weekend before someone calls the police,en,Central Time (US & Canada),308
979845347919912963,2018-03-30 22:18:29.777000000,Took the C in C to see PACIFIC RIM  UPRISING  and was pleasantly surprised to find I disagreed with the critical co   ,en,Central Time (US & Canada),3026
979845403536510977,2018-03-30 22:18:42.810000000,I went and saw Pacific Rim Uprising today    I was surprised by how much I enjoyed it  It fixed some of the things   ,en,Quito,115
